match_type,race_id,platform_a,platform_b,question_a,question_b,market_id_a,market_id_b,implied_prob_a,implied_prob_b,settle_date,category,url_a,url_b,volume_a,volume_b,fuzzy_score
fuzzy,,kalshi,polymarket,Ballon d'Or 2026: Top 3 Finishers — Kylian Mbappé,Will Kylian Mbappé finish in the top 3 of the 2026 Ballon d'Or?,KXBALLONDORRANK-26T3-KMBA,74473996442012992380676870006739770237037057336567567233855106290930440805273,0.62,0.57,2026-11-10,Sports,https://kalshi.com/markets/kxballondorrank/kxballondorrank-26t3,https://polymarket.com/event/ballon-dor-top-3-finish-2026/will-kylian-mbappe-finish-in-the-top-3-of-the-2026-ballon-dor,751.96,11892.633429999998,83.5
fuzzy,,kalshi,polymarket,46th FIDE Chess Olympiad Open Tournament Winner — India,Will India win the 46th FIDE Chess Olympiad Open Tournament?,KXCHESSOLYMPIAD-26-IND,82014588518103084074766123845599123866329872282168820956986882094671117782880,0.14,0.1325,2026-10-15,Sports,https://kalshi.com/markets/kxchessolympiad/kxchessolympiad-26,https://polymarket.com/event/46th-fide-chess-olympiad-open-tournament-winner-20260716211453703/will-india-win-the-46th-fide-chess-olympiad-open-tournament-20260716210929670,12066.99,44283.229175,93.5
fuzzy,,kalshi,polymarket,46th FIDE Chess Olympiad Open Tournament Winner — Uzbekistan,Will Uzbekistan win the 46th FIDE Chess Olympiad Open Tournament?,KXCHESSOLYMPIAD-26-UZB,3543738993135772073176538647307026227230742412563460430929691508945903705134,0.76,0.775,2026-10-15,Sports,https://kalshi.com/markets/kxchessolympiad/kxchessolympiad-26,https://polymarket.com/event/46th-fide-chess-olympiad-open-tournament-winner-20260716211453703/will-uzbekistan-win-the-46th-fide-chess-olympiad-open-tournament-20260716210929671,35925.68,41746.36485499999,94.0
fuzzy,,kalshi,polymarket,46th FIDE Chess Olympiad Open Tournament Winner — Armenia,Will Armenia win the 46th FIDE Chess Olympiad Open Tournament?,KXCHESSOLYMPIAD-26-ARM,24271792949731764984850915791344172442824512139553238110435956873470821266410,0.02,0.0235,2026-10-15,Sports,https://kalshi.com/markets/kxchessolympiad/kxchessolympiad-26,https://polymarket.com/event/46th-fide-chess-olympiad-open-tournament-winner-20260716211453703/will-armenia-win-the-46th-fide-chess-olympiad-open-tournament-20260716210929674,909.39,17449.233938999998,93.7
fuzzy,,kalshi,polymarket,America FC vs Juventude RS: BTTS — Both Teams To Score,América FC vs. EC Juventude: Both Teams to Score,KXBRASILEIROBBTTS-26SEP28AMGJUV-BTTS,99560062567104934298420509263263350332378793023903264130174320361595391247428,0.5,0.485,2026-09-30,Sports,https://kalshi.com/markets/kxbrasileirobbtts/kxbrasileirobbtts-26sep28amgjuv,https://polymarket.com/event/bra2-afc-juv-2026-09-28-more-markets/bra2-afc-juv-2026-09-28-btts,0.0,,88.7
fuzzy,,kalshi,polymarket,Turkiye vs Italy: BTTS — Both Teams To Score,Türkiye vs. Italy: Both Teams to Score,KXUEFANLBTTS-26SEP28TURITA-BTTS,30493121579937443943261997724216242754986824980278902019924118173969071109445,0.58,0.59,2026-09-30,Sports,https://kalshi.com/markets/kxuefanlbtts/kxuefanlbtts-26sep28turita,https://polymarket.com/event/unl-tur-ita-2026-09-28-more-markets/unl-tur-ita-2026-09-28-btts,275.28,663.923263,90.9
fuzzy,,kalshi,polymarket,Republic of Korea vs Uruguay: BTTS — Both Teams To Score,Korea Republic vs. Uruguay: Both Teams to Score,KXINTLFRIENDLYBTTS-26SEP28KORURU-BTTS,63782029463302228898539469882404043810586859959819283245130236376562507250419,0.5,0.48,2026-09-30,Sports,https://kalshi.com/markets/kxintlfriendlybtts/kxintlfriendlybtts-26sep28koruru,https://polymarket.com/event/fif-kr-ury-2026-09-28-more-markets/fif-kr-ury-2026-09-28-btts,97.71,,91.8
fuzzy,,kalshi,polymarket,Necaxa vs America: First Half BTTS — 1st Half: Both Teams To Score,Club Necaxa vs. CF América: Both Teams to Score in First Half,KXLIGAMX1HBTTS-26SEP27NCXAME-BTTS,55033335030822561067718766131478933303819325013425233927091718739095169929088,0.22,0.215,2026-09-30,Sports,https://kalshi.com/markets/kxligamx1hbtts/kxligamx1hbtts-26sep27ncxame,https://polymarket.com/event/mex-nec-ame-2026-09-27-more-markets/mex-nec-ame-2026-09-27-btts-first-half,0.0,,82.6
fuzzy,,kalshi,polymarket,Necaxa vs America: BTTS — Both Teams To Score,Club Necaxa vs. CF América: Both Teams to Score,KXLIGAMXBTTS-26SEP27NCXAME-BTTS,41542653737943690105105491096282310111474204411930871100760388707766997236102,0.6,0.58,2026-09-30,Sports,https://kalshi.com/markets/kxligamxbtts/kxligamxbtts-26sep27ncxame,https://polymarket.com/event/mex-nec-ame-2026-09-27-more-markets/mex-nec-ame-2026-09-27-btts,27.48,276.05882,87.4
fuzzy,,kalshi,polymarket,Club Necaxa vs CF America: First Team to Score — Club Necaxa,Club Necaxa to score first vs. CF América?,KXLIGAMXFTTS-26SEP27NCXAME-NCX,17043812289063741424251924499301460798133010812289740277704675514156616906882,0.375,0.36,2026-09-30,Sports,https://kalshi.com/markets/kxligamxftts/kxligamxftts-26sep27ncxame,https://polymarket.com/event/mex-nec-ame-2026-09-27-first-to-score/mex-nec-ame-2026-09-27-first-to-score-home,0.0,,80.4
fuzzy,,kalshi,polymarket,Leon vs Juarez: BTTS — Both Teams To Score,Club León FC vs. FC Juárez: Both Teams to Score,KXLIGAMXBTTS-26SEP27LEOJUA-BTTS,50616894322461744413780835312100369658268357173556941239893358346246074683532,0.57,0.56,2026-09-30,Sports,https://kalshi.com/markets/kxligamxbtts/kxligamxbtts-26sep27leojua,https://polymarket.com/event/mex-leo-jua-2026-09-27-more-markets/mex-leo-jua-2026-09-27-btts,108.78,,81.0
fuzzy,,kalshi,polymarket,Columbus vs Miami: BTTS — Both Teams To Score,Columbus Crew vs. Inter Miami CF: Both Teams to Score,KXMLSBTTS-26SEP27CLBMIA-BTTS,60480000391089775578838862908465420797024863913640709197481315685983621714349,0.71,0.705,2026-09-29,Sports,https://kalshi.com/markets/kxmlsbtts/kxmlsbtts-26sep27clbmia,https://polymarket.com/event/mls-clb-mia-2026-09-27-more-markets/mls-clb-mia-2026-09-27-btts,189.53,49.314286,81.7
fuzzy,,kalshi,polymarket,Columbus Crew vs Inter Miami CF: First Team to Score — Columbus Crew,Columbus Crew to score first vs. Inter Miami CF?,KXMLSFTTS-26SEP27CLBMIA-CLB,14352928889674570248442385127975747294937442155227460928373851213207351931699,0.44,0.445,2026-09-30,Sports,https://kalshi.com/markets/kxmlsftts/kxmlsftts-26sep27clbmia,https://polymarket.com/event/mls-clb-mia-2026-09-27-first-to-score/mls-clb-mia-2026-09-27-first-to-score-home,0.0,,82.9
fuzzy,,kalshi,polymarket,Columbus Crew vs Inter Miami CF: First Team to Score — Inter Miami CF,Inter Miami CF to score first vs. Columbus Crew?,KXMLSFTTS-26SEP27CLBMIA-MIA,65954214980839996404773214699012900094785866192606340494971221817964838976965,0.525,0.515,2026-09-30,Sports,https://kalshi.com/markets/kxmlsftts/kxmlsftts-26sep27clbmia,https://polymarket.com/event/mls-clb-mia-2026-09-27-first-to-score/mls-clb-mia-2026-09-27-first-to-score-away,0.0,,82.1
fuzzy,,kalshi,polymarket,Fortaleza vs Athletic Club Sjdr: BTTS — Both Teams To Score,Fortaleza EC vs. Athletic Club: Both Teams to Score,KXBRASILEIROBBTTS-26SEP27FORATH-BTTS,93586161535188705774115478824723447276266044950955809248799785393961273205730,0.45,0.435,2026-09-29,Sports,https://kalshi.com/markets/kxbrasileirobbtts/kxbrasileirobbtts-26sep27forath,https://polymarket.com/event/bra2-fec-ath-2026-09-27-more-markets/bra2-fec-ath-2026-09-27-btts,0.0,,87.6
fuzzy,,kalshi,polymarket,Israel vs Ireland: BTTS — Both Teams To Score,Israel vs. Republic of Ireland: Both Teams to Score,KXUEFANLBTTS-26SEP27ISRIRL-BTTS,5148905145597269779095100033712287708466136672592924816831731324671983584825,0.54,0.53,2026-09-29,Sports,https://kalshi.com/markets/kxuefanlbtts/kxuefanlbtts-26sep27isrirl,https://polymarket.com/event/unl-isr-ire-2026-09-27-more-markets/unl-isr-ire-2026-09-27-btts,65.0,,81.3
fuzzy,,kalshi,polymarket,Pumas UNAM vs San Luis: BTTS — Both Teams To Score,Pumas de la UNAM vs. Atlético San Luis: Both Teams to Score,KXLIGAMXBTTS-26SEP27PUMASL-BTTS,49887131905372807434644857917810100317103776352878295379219379734224861613317,0.59,0.575,2026-09-29,Sports,https://kalshi.com/markets/kxligamxbtts/kxligamxbtts-26sep27pumasl,https://polymarket.com/event/mex-pum-asl-2026-09-27-more-markets/mex-pum-asl-2026-09-27-btts,58.65,213.203143,82.7
fuzzy,,kalshi,polymarket,Pumas UNAM vs San Luis: First Half BTTS — 1st Half: Both Teams To Score,Pumas de la UNAM vs. Atlético San Luis: Both Teams to Score in First Half,KXLIGAMX1HBTTS-26SEP27PUMASL-BTTS,95010592505791527782028144588135220311408725149254778748951316757961837378693,0.21,0.205,2026-09-29,Sports,https://kalshi.com/markets/kxligamx1hbtts/kxligamx1hbtts-26sep27pumasl,https://polymarket.com/event/mex-pum-asl-2026-09-27-more-markets/mex-pum-asl-2026-09-27-btts-first-half,0.0,,84.1
fuzzy,,kalshi,polymarket,Criciuma vs Avai: BTTS — Both Teams To Score,Criciúma EC vs. Avaí FC: Both Teams to Score,KXBRASILEIROBBTTS-26SEP27CRIAVA-BTTS,67992503272587119601882582009789354178690111783085151039919289033286993115786,0.485,0.47,2026-09-29,Sports,https://kalshi.com/markets/kxbrasileirobbtts/kxbrasileirobbtts-26sep27criava,https://polymarket.com/event/bra2-cri-ava-2026-09-27-more-markets/bra2-cri-ava-2026-09-27-btts,0.0,,81.9
fuzzy,,kalshi,polymarket,China vs New Zealand: BTTS — Both Teams To Score,China PR vs. New Zealand: Both Teams to Score,KXINTLFRIENDLYBTTS-26SEP27CHNNZL-BTTS,16301637057107507985120770456701070806877913989912560742600675928629492484857,0.54,0.52,2026-09-29,Sports,https://kalshi.com/markets/kxintlfriendlybtts/kxintlfriendlybtts-26sep27chnnzl,https://polymarket.com/event/fif-chn-nzl-2026-09-27-more-markets/fif-chn-nzl-2026-09-27-btts,0.0,,90.9
fuzzy,,kalshi,polymarket,Gangwon vs Incheon Utd: BTTS — Both Teams To Score,Gangwon FC vs. Incheon United FC: Both Teams to Score,KXKLEAGUEBTTS-26SEP27GAWINC-BTTS,53475107524192447256849438520427029309430224439820418783147638506375755251983,0.46,0.45,2026-09-29,Sports,https://kalshi.com/markets/kxkleaguebtts/kxkleaguebtts-26sep27gawinc,https://polymarket.com/event/kor-gwo-inc-2026-09-27-more-markets/kor-gwo-inc-2026-09-27-btts,0.0,318.372,87.8
fuzzy,,kalshi,polymarket,Tigres vs Puebla: First Half BTTS — 1st Half: Both Teams To Score,Tigres de la UANL vs. Club Puebla: Both Teams to Score in First Half,KXLIGAMX1HBTTS-26SEP26TIGPUE-BTTS,37951665864737772227418018535483345111823442217371944641763816009214362176247,0.21,0.185,2026-09-29,Sports,https://kalshi.com/markets/kxligamx1hbtts/kxligamx1hbtts-26sep26tigpue,https://polymarket.com/event/mex-tig-pue-2026-09-26-more-markets/mex-tig-pue-2026-09-26-btts-first-half,140.06,31.35,80.3
fuzzy,,kalshi,polymarket,Santos Laguna vs Pachuca: First Half BTTS — 1st Half: Both Teams To Score,Club Santos Laguna vs. CF Pachuca: Both Teams to Score in First Half,KXLIGAMX1HBTTS-26SEP26SLAPAC-BTTS,25519875519072632153555841644823725855833441641453061750016967572916034983435,0.25,0.235,2026-09-29,Sports,https://kalshi.com/markets/kxligamx1hbtts/kxligamx1hbtts-26sep26slapac,https://polymarket.com/event/mex-san-pac-2026-09-26-more-markets/mex-san-pac-2026-09-26-btts-first-half,112.01,17.0,85.9
fuzzy,,kalshi,polymarket,Vancouver vs DC United: BTTS — Both Teams To Score,Vancouver Whitecaps FC vs. D.C. United SC: Both Teams to Score,KXMLSBTTS-26SEP26VANDCU-BTTS,51689402050252739187348902559053089237898576417729434208652423888871660239677,0.52,0.51,2026-09-29,Sports,https://kalshi.com/markets/kxmlsbtts/kxmlsbtts-26sep26vandcu,https://polymarket.com/event/mls-vwh-dcu-2026-09-26-more-markets/mls-vwh-dcu-2026-09-26-btts,18.03,72.09,81.1
fuzzy,,kalshi,polymarket,San Jose vs Portland: BTTS — Both Teams To Score,San Jose Earthquakes vs. Portland Timbers: Both Teams to Score,KXMLSBTTS-26SEP26SJPOR-BTTS,60763794438602032712093321953684802818027318905602794342717981706511430268218,0.69,0.685,2026-09-29,Sports,https://kalshi.com/markets/kxmlsbtts/kxmlsbtts-26sep26sjpor,https://polymarket.com/event/mls-sje-por-2026-09-26-more-markets/mls-sje-por-2026-09-26-btts,92.8,480.012857,81.9
fuzzy,,kalshi,polymarket,Los Angeles G vs Colorado: BTTS — Both Teams To Score,Los Angeles Galaxy vs. Colorado Rapids SC: Both Teams to Score,KXMLSBTTS-26SEP26LAGCOL-BTTS,36226483646875849284928418244826736679039218536256123342063316804371250901907,0.65,0.635,2026-09-29,Sports,https://kalshi.com/markets/kxmlsbtts/kxmlsbtts-26sep26lagcol,https://polymarket.com/event/mls-lag-col-2026-09-26-more-markets/mls-lag-col-2026-09-26-btts,202.74,3.125,81.8
fuzzy,,kalshi,polymarket,Los Angeles G vs Colorado: First Half BTTS — 1st Half: Both Teams To Score,Los Angeles Galaxy vs. Colorado Rapids SC: Both Teams to Score in First Half,KXMLS1HBTTS-26SEP26LAGCOL-BTTS,114061784223946771703103993465220799319882663733082046616232349823321293337414,0.25,0.245,2026-09-29,Sports,https://kalshi.com/markets/kxmls1hbtts/kxmls1hbtts-26sep26lagcol,https://polymarket.com/event/mls-lag-col-2026-09-26-more-markets/mls-lag-col-2026-09-26-btts-first-half,0.0,,80.6
fuzzy,,kalshi,polymarket,Tigres UANL vs Club Puebla: First Team to Score — Club Puebla,Club Puebla to score first vs. Tigres de la UANL?,KXLIGAMXFTTS-26SEP26TIGPUE-PUE,46579420489161718356524335225572481011638548080394720499834128595720974310725,0.3,0.305,2026-09-29,Sports,https://kalshi.com/markets/kxligamxftts/kxligamxftts-26sep26tigpue,https://polymarket.com/event/mex-tig-pue-2026-09-26-first-to-score/mex-tig-pue-2026-09-26-first-to-score-away,0.0,,85.7
fuzzy,,kalshi,polymarket,Club Santos Laguna vs CF Pachuca: First Team to Score — CF Pachuca,CF Pachuca to score first vs. Club Santos Laguna?,KXLIGAMXFTTS-26SEP26SLAPAC-PAC,37007297573479662212709874130292021157315886557617015031872173521881043496612,0.54,0.545,2026-09-29,Sports,https://kalshi.com/markets/kxligamxftts/kxligamxftts-26sep26slapac,https://polymarket.com/event/mex-san-pac-2026-09-26-first-to-score/mex-san-pac-2026-09-26-first-to-score-away,0.0,,85.5
fuzzy,,kalshi,polymarket,Orange County vs Pittsburgh: BTTS — Both Teams To Score,Orange County SC vs. Pittsburgh Riverhounds: Both Teams to Score,KXUSLBTTS-26SEP26OCPIT-BTTS,100654512590167944473416414679902709702838052577540553054741510963070583433981,0.495,0.49,2026-09-29,Sports,https://kalshi.com/markets/kxuslbtts/kxuslbtts-26sep26ocpit,https://polymarket.com/event/uslc-oc-pit-2026-09-26-more-markets/uslc-oc-pit-2026-09-26-btts,0.0,31.923077,82.5
fuzzy,,kalshi,polymarket,Oakland Roots SC vs Phoenix Rising: BTTS — Both Teams To Score,Oakland Roots SC vs. Phoenix Rising FC: Both Teams to Score,KXUSLBTTS-26SEP26OAKPHO-BTTS,19656089839970373661860207894773311580707497703903431981227109125929638295788,0.6,0.58,2026-09-29,Sports,https://kalshi.com/markets/kxuslbtts/kxuslbtts-26sep26oakpho,https://polymarket.com/event/uslc-oak-pho-2026-09-26-more-markets/uslc-oak-pho-2026-09-26-btts,10.0,,94.8
fuzzy,,kalshi,polymarket,Oakland Roots SC vs Phoenix Rising: First Half BTTS — 1st Half: Both Teams To Score,Oakland Roots SC vs. Phoenix Rising FC: Both Teams to Score in First Half,KXUSL1HBTTS-26SEP26OAKPHO-BTTS,59989759080368722430930593162921296826339045982827357114302246129065812421241,0.215,0.205,2026-09-29,Sports,https://kalshi.com/markets/kxusl1hbtts/kxusl1hbtts-26sep26oakpho,https://polymarket.com/event/uslc-oak-pho-2026-09-26-more-markets/uslc-oak-pho-2026-09-26-btts-first-half,0.0,,89.3
fuzzy,,kalshi,polymarket,Vancouver Whitecaps FC vs DC United: First Team to Score — DC United,D.C. United SC to score first vs. Vancouver Whitecaps FC?,KXMLSFTTS-26SEP26VANDCU-DCU,75985598468275958283800559884370358698995431596723309901392900971377027055849,0.22,0.23,2026-09-29,Sports,https://kalshi.com/markets/kxmlsftts/kxmlsftts-26sep26vandcu,https://polymarket.com/event/mls-vwh-dcu-2026-09-26-first-to-score/mls-vwh-dcu-2026-09-26-first-to-score-away,0.0,,85.7
fuzzy,,kalshi,polymarket,San Jose Earthquakes vs Portland Timbers: First Team to Score — San Jose Earthquakes,San Jose Earthquakes to score first vs. Portland Timbers?,KXMLSFTTS-26SEP26SJPOR-SJ,68261883215160980257652557447121226194179403216411116483212524444707065853324,0.565,0.555,2026-09-29,Sports,https://kalshi.com/markets/kxmlsftts/kxmlsftts-26sep26sjpor,https://polymarket.com/event/mls-sje-por-2026-09-26-first-to-score/mls-sje-por-2026-09-26-first-to-score-home,0.0,,80.9
fuzzy,,kalshi,polymarket,San Jose Earthquakes vs Portland Timbers: First Team to Score — Portland Timbers,Portland Timbers to score first vs. San Jose Earthquakes?,KXMLSFTTS-26SEP26SJPOR-POR,1549038642640945739503860413554721221232919476902957427959295673740582501376,0.405,0.405,2026-09-29,Sports,https://kalshi.com/markets/kxmlsftts/kxmlsftts-26sep26sjpor,https://polymarket.com/event/mls-sje-por-2026-09-26-first-to-score/mls-sje-por-2026-09-26-first-to-score-away,0.0,,83.3
fuzzy,,kalshi,polymarket,Los Angeles Galaxy vs Colorado Rapids: First Team to Score — Colorado Rapids,Colorado Rapids SC to score first vs. Los Angeles Galaxy?,KXMLSFTTS-26SEP26LAGCOL-COL,20483849432018711618817755710922674933939939859712658310333421569809339507150,0.435,0.445,2026-09-29,Sports,https://kalshi.com/markets/kxmlsftts/kxmlsftts-26sep26lagcol,https://polymarket.com/event/mls-lag-col-2026-09-26-first-to-score/mls-lag-col-2026-09-26-first-to-score-away,0.0,,84.4
fuzzy,,kalshi,polymarket,Salt Lake vs New England: BTTS — Both Teams To Score,Real Salt Lake vs. New England Revolution: Both Teams to Score,KXMLSBTTS-26SEP26RSLNE-BTTS,45743325761094159866571946397527419569594893981153068252362190974029879539070,0.65,0.635,2026-09-29,Sports,https://kalshi.com/markets/kxmlsbtts/kxmlsbtts-26sep26rslne,https://polymarket.com/event/mls-rsl-ner-2026-09-26-more-markets/mls-rsl-ner-2026-09-26-btts,87.93,149.0,80.7
fuzzy,,kalshi,polymarket,New Mexico United vs Sacramento Republic: BTTS — Both Teams To Score,New Mexico United vs. Sacramento Republic FC: Both Teams to Score,KXUSLBTTS-26SEP26NEWSRP-BTTS,80465364702331637925246190846040851199943557256192986868769422003443589528975,0.54,0.535,2026-09-29,Sports,https://kalshi.com/markets/kxuslbtts/kxuslbtts-26sep26newsrp,https://polymarket.com/event/uslc-new-srp-2026-09-26-more-markets/uslc-new-srp-2026-09-26-btts,0.0,,95.3
